EXPOCODE,CRUISE_ID,STATION_ID,EVENT_NO,NISKIN_NO,YEAR_UTC,MONTH_UTC,DAY_UTC,TIME_UTC,YEARDAY_UTC,LONGITUDE_DEC,LATITUDE_DEC,CTDPRS_DBAR,DEPTH_METER,CTDTMP_ITS90_DEG_C,TMP_REVERSING_DEG_C,CTDSAL_PSS78,CTDSAL_FLAG_W,SALINITY_PSS78,SALINITY_FLAG_W,OXYGEN_UMOL_KG,OXYGEN_FLAG_W,DIC_UMOL_KG,DIC_FLAG_W,TA_UMOL_KG,TA_FLAG_W,NITRATE_NITRITE_UMOL_KG,NITRATE_NITRITE_FLAG_W,SILICATE_UMOL_KG,SILICATE_FLAG_W,PHOSPHATE_UMOL_KG,PHOSPHATE_FLAG_W,original_filename,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,16,2001,6,18,16:58,169,-145,50,200.8,-999,4.2076,-999,33.7974,2,-999,-999,86.8,2,2230.8,2,2266.8,2,38.8,2,70.9,2,2.76,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,15,2001,6,18,16:58,169,-145,50,304.3,-999,3.962,-999,33.9482,2,-999,-999,43.7,2,2288.4,2,2290.4,2,42.6,2,89.3,2,2.98,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,14,2001,6,18,16:58,169,-145,50,400.5,-999,3.918,-999,34.0523,2,-999,-999,40.3,2,2329.2,2,2311.2,2,42.5,2,98.5,2,3.01,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,13,2001,6,18,16:58,169,-145,50,612.9,-999,3.514,-999,34.2293,2,-999,-999,24.1,2,2361.3,2,2334.3,2,43.2,2,119.3,2,3.07,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,12,2001,6,18,16:58,169,-145,50,788.2,-999,3.1795,-999,34.3154,2,-999,-999,19.7,2,2374.8,2,2358.0,2,43.4,2,133.0,2,3.11,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,11,2001,6,18,16:58,169,-145,50,994.7,-999,2.8472,-999,34.3905,2,-999,-999,16.8,2,2386.7,2,2382.8,2,44.0,2,143.9,2,3.13,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,10,2001,6,18,16:58,169,-145,50,1243.2,-999,2.5201,-999,34.4603,2,-999,-999,19.5,2,2399.6,2,2392.5,2,44.1,2,154.0,2,3.13,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,9,2001,6,18,16:58,169,-145,50,1491.7,-999,2.2856,-999,34.5102,2,-999,-999,28.7,2,2397.1,2,2409.0,2,43.7,2,161.8,2,3.08,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,8,2001,6,18,16:58,169,-145,50,1746.3,-999,2.0679,-999,34.5566,2,-999,-999,43.1,2,2396.8,2,2412.4,2,42.7,2,166.2,2,3.02,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,7,2001,6,18,16:58,169,-145,50,1999.8,-999,1.9126,-999,34.5886,2,-999,-999,58.2,2,2389.1,2,2414.0,2,41.7,2,167.0,2,2.95,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,6,2001,6,18,16:58,169,-145,50,2248,-999,1.7905,-999,34.6129,2,-999,-999,73.5,2,2381.9,2,2415.9,2,40.8,2,168.3,2,2.89,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,5,2001,6,18,16:58,169,-145,50,2497.7,-999,1.7048,-999,34.6299,2,-999,-999,87.5,2,2372.7,2,2424.1,2,40.2,2,169.6,2,2.82,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,4,2001,6,18,16:58,169,-145,50,3000.6,-999,1.5658,-999,34.6571,2,-999,-999,113.6,2,2361.8,2,2434.3,2,38.3,2,167.5,2,2.70,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,3,2001,6,18,16:58,169,-145,50,3499.3,-999,1.5077,-999,34.6719,2,-999,-999,129.4,2,2356.5,2,2433.4,2,37.3,2,163.6,2,2.61,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,2,2001,6,18,16:58,169,-145,50,4000,-999,1.5008,-999,34.6801,2,-999,-999,141.4,2,2346.3,2,2438.1,2,36.9,2,163.7,2,2.56,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,26,186,1,2001,6,18,16:58,169,-145,50,4233.4,-999,1.5067,-999,34.6832,2,-999,-999,142.0,2,2338.4,2,2425.6,2,36.6,2,166.2,2,2.55,2,2001-008-0186.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,18,2001,6,21,20:07,172,-138.67,49.57,3.6,-999,8.8943,-999,32.5286,2,-999,-999,292.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,17,2001,6,21,20:07,172,-138.67,49.57,5.4,-999,8.9067,-999,32.529,2,-999,-999,292.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,16,2001,6,21,20:07,172,-138.67,49.57,9.9,-999,8.904,-999,32.5291,2,-999,-999,292.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,15,2001,6,21,20:07,172,-138.67,49.57,14.9,-999,8.8845,-999,32.5291,2,-999,-999,292.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,14,2001,6,21,20:07,172,-138.67,49.57,20.2,-999,8.859,-999,32.5292,2,-999,-999,292.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,13,2001,6,21,20:07,172,-138.67,49.57,24.5,-999,8.8653,-999,32.5293,2,-999,-999,291.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,12,2001,6,21,20:07,172,-138.67,49.57,30.1,-999,8.8013,-999,32.5305,2,-999,-999,293.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,11,2001,6,21,20:07,172,-138.67,49.57,34.2,-999,8.2198,-999,32.5505,2,-999,-999,298.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,10,2001,6,21,20:07,172,-138.67,49.57,39.7,-999,7.8136,-999,32.5652,2,-999,-999,299.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,9,2001,6,21,20:07,172,-138.67,49.57,48.4,-999,7.6618,-999,32.5744,2,-999,-999,297.0,2,-999,9,-999,9,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,8,2001,6,21,20:07,172,-138.67,49.57,98.6,-999,6.5074,-999,32.6318,2,-999,-999,282.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,7,2001,6,21,20:07,172,-138.67,49.57,175.1,-999,5.8423,-999,33.8738,2,-999,-999,123.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,6,2001,6,21,20:07,172,-138.67,49.57,200.2,-999,5.4898,-999,33.8896,2,-999,-999,109.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,1,2001,6,21,20:07,172,-138.67,49.57,1000.8,-999,2.9249,-999,34.3792,2,-999,-999,20.5,2,2378.5,2,2382.2,2,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,3,2001,6,21,20:07,172,-138.67,49.57,1001.2,-999,2.9249,-999,34.3793,2,-999,-999,20.5,2,2378.5,2,2386.6,2,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,2,2001,6,21,20:07,172,-138.67,49.57,1001.5,-999,2.9246,-999,34.3793,2,-999,-999,20.5,2,2379.7,2,2392.3,2,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,4,2001,6,21,20:07,172,-138.67,49.57,1001.8,-999,2.9234,-999,34.3795,2,-999,-999,20.5,2,2379.5,2,2386.5,2,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,197,5,2001,6,21,20:07,172,-138.67,49.57,1002.1,-999,2.9237,-999,34.3795,2,-999,-999,20.5,2,2381.9,2,2383.3,2,-999,9,-999,9,-999,9,2001-008-0197.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,24,2001,6,21,21:49,172,-138.67,49.57,2.8,-999,8.9806,-999,32.527,2,-999,-999,300.0,2,-999,9,-999,9,8.9,2,14.3,2,1.04,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,23,2001,6,21,21:49,172,-138.67,49.57,10.3,-999,8.9707,-999,32.5294,2,-999,-999,300.4,2,2008.7,2,2174.0,2,9.0,2,14.3,2,1.05,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,22,2001,6,21,21:49,172,-138.67,49.57,24.4,-999,8.8931,-999,32.5295,2,-999,-999,315.3,2,2010.0,2,2188.9,2,9.0,2,14.1,2,1.05,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,21,2001,6,21,21:49,172,-138.67,49.57,52.4,-999,7.6836,-999,32.5697,2,-999,-999,315.3,2,2019.4,2,2177.5,2,9.6,2,14.7,2,1.08,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,20,2001,6,21,21:49,172,-138.67,49.57,73.6,-999,7.1288,-999,32.5915,2,-999,-999,302.6,2,2029.3,2,2163.9,2,10.3,2,15.0,2,1.16,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,19,2001,6,21,21:49,172,-138.67,49.57,98.8,-999,6.7843,-999,32.6054,2,-999,-999,299.1,2,2038.8,2,2164.6,2,11.8,2,16.1,2,1.22,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,18,2001,6,21,21:49,172,-138.67,49.57,149.4,-999,5.9995,-999,33.7473,2,-999,-999,150.3,2,2193.2,2,2265.9,2,-999,9,-999,9,-999,9,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,17,2001,6,21,21:49,172,-138.67,49.57,197.9,-999,5.6104,-999,33.8894,2,-999,-999,113.8,2,2231.2,2,2268.3,2,34.0,2,56.9,2,2.43,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,16,2001,6,21,21:49,172,-138.67,49.57,247.4,-999,5.0875,-999,33.9143,2,-999,-999,90.4,2,2260.1,2,2273.4,2,36.8,2,66.8,2,2.63,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,15,2001,6,21,21:49,172,-138.67,49.57,297.3,-999,4.7325,-999,33.9478,2,-999,-999,71.8,2,2278.0,2,2281.3,2,38.9,2,74.7,2,2.77,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,14,2001,6,21,21:49,172,-138.67,49.57,399.7,-999,4.3778,-999,34.0283,2,-999,-999,49.8,2,2303.9,2,2292.0,2,40.9,2,87.2,2,2.94,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,13,2001,6,21,21:49,172,-138.67,49.57,600.8,-999,3.8588,-999,34.1744,2,-999,-999,25.3,2,2339.8,2,2354.6,2,43.1,2,108.6,2,3.09,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,12,2001,6,21,21:49,172,-138.67,49.57,800.5,-999,3.3155,-999,34.2928,2,-999,-999,17.5,2,2356.4,2,2357.5,2,44.0,2,128.7,2,3.15,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,11,2001,6,21,21:49,172,-138.67,49.57,1000.6,-999,2.9538,-999,34.3734,2,-999,-999,15.5,2,2383.0,2,2380.6,2,44.4,2,140.9,2,3.17,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,10,2001,6,21,21:49,172,-138.67,49.57,1249.8,-999,2.6335,-999,34.4417,2,-999,-999,15.9,2,2396.7,2,2389.3,2,44.4,2,152.5,2,3.16,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,9,2001,6,21,21:49,172,-138.67,49.57,1501.1,-999,2.3587,-999,34.4985,2,-999,-999,23.3,2,2396.2,2,2403.1,2,44.3,2,160.3,2,3.14,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,8,2001,6,21,21:49,172,-138.67,49.57,1753.3,-999,2.116,-999,34.5485,2,-999,-999,39.3,2,2399.8,2,2415.3,2,43.4,2,165.6,2,3.06,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,7,2001,6,21,21:49,172,-138.67,49.57,2002.7,-999,1.9381,-999,34.5853,2,-999,-999,56.7,2,2388.4,2,2410.7,2,42.1,2,168.6,2,3.00,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,6,2001,6,21,21:49,172,-138.67,49.57,2003.1,-999,1.9382,-999,34.5853,2,-999,-999,56.8,2,2389.7,2,2412.3,2,42.1,2,168.2,2,3.00,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,5,2001,6,21,21:49,172,-138.67,49.57,2251.9,-999,1.8123,-999,34.6109,2,-999,-999,70.9,2,2377.4,2,2415.2,2,41.5,2,169.7,2,2.93,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,4,2001,6,21,21:49,172,-138.67,49.57,2500.1,-999,1.723,-999,34.6285,2,-999,-999,84.2,2,2375.1,2,2417.4,2,40.5,2,170.0,2,2.87,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,3,2001,6,21,21:49,172,-138.67,49.57,3002,-999,1.5837,-999,34.655,2,-999,-999,109.9,2,2360.2,2,2432.0,2,38.8,2,169.1,2,2.74,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,2,2001,6,21,21:49,172,-138.67,49.57,3500.7,-999,1.5295,-999,34.6696,2,-999,-999,125.2,2,2357.3,2,2430.2,2,37.7,2,168.1,2,2.67,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,20,198,1,2001,6,21,21:49,172,-138.67,49.57,4031.4,-999,1.539,-999,34.6771,2,-999,-999,132.0,2,2347.2,2,2435.2,2,37.5,2,170.4,2,2.66,2,2001-008-0198.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,24,2001,6,23,3:02,174,-134.67,49.28,3.6,-999,10.1365,-999,32.4348,2,-999,-999,294.0,2,2009.5,2,2183.8,2,7.7,2,13.1,2,0.99,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,23,2001,6,23,3:02,174,-134.67,49.28,10.6,-999,10.1277,-999,32.4386,2,-999,-999,295.0,2,2005.3,2,2196.1,2,7.8,2,13.0,2,0.99,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,22,2001,6,23,3:02,174,-134.67,49.28,24.2,-999,10.0134,-999,32.4433,2,-999,-999,296.4,2,2006.1,2,2196.3,2,7.7,2,12.8,2,1.00,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,21,2001,6,23,3:02,174,-134.67,49.28,49.2,-999,7.989,-999,32.4928,2,-999,-999,311.8,2,2017.7,2,2188.5,2,8.9,2,14.2,2,1.06,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,20,2001,6,23,3:02,174,-134.67,49.28,75.6,-999,6.9764,-999,32.5133,2,-999,-999,301.6,2,2043.0,2,2192.5,2,11.0,2,15.6,2,1.23,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,19,2001,6,23,3:02,174,-134.67,49.28,100.4,-999,6.3296,-999,32.5628,2,-999,-999,295.9,2,2050.5,2,2187.7,2,14.2,2,17.8,2,1.35,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,18,2001,6,23,3:02,174,-134.67,49.28,125.1,-999,5.6846,-999,32.8455,2,-999,-999,267.4,2,2090.1,2,2208.7,2,18.2,2,25.1,2,1.59,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,17,2001,6,23,3:02,174,-134.67,49.28,150.1,-999,5.8554,-999,33.4035,2,-999,-999,199.5,2,2150.7,2,2231.4,2,24.8,2,37.2,2,1.92,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,16,2001,6,23,3:02,174,-134.67,49.28,176.4,-999,6.0276,-999,33.7703,2,-999,-999,156.4,2,2197.8,2,2271.5,2,29.0,2,46.3,2,2.12,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,15,2001,6,23,3:02,174,-134.67,49.28,199.7,-999,5.8539,-999,33.859,2,-999,-999,134.8,2,2217.5,2,2271.5,2,31.4,2,52.9,2,2.28,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,14,2001,6,23,3:02,174,-134.67,49.28,248.9,-999,5.3873,-999,33.8952,2,-999,-999,108.7,2,2247.4,2,2287.7,2,34.5,2,62.5,2,2.48,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,13,2001,6,23,3:02,174,-134.67,49.28,299.6,-999,4.9365,-999,33.9138,2,-999,-999,88.1,2,2285.2,2,2292.8,2,37.2,2,70.8,2,2.66,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,12,2001,6,23,3:02,174,-134.67,49.28,401.5,-999,4.3728,-999,34.0005,2,-999,-999,57.7,2,2308.3,2,2310.3,2,40.4,2,87.8,2,2.89,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,11,2001,6,23,3:02,174,-134.67,49.28,600,-999,3.834,-999,34.1675,2,-999,-999,26.8,2,2349.0,2,2341.7,2,43.2,2,112.0,2,3.08,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,10,2001,6,23,3:02,174,-134.67,49.28,797.6,-999,3.3925,-999,34.2731,2,-999,-999,18.5,2,2370.5,2,2367.9,2,43.7,2,126.5,2,3.14,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,9,2001,6,23,3:02,174,-134.67,49.28,1000,-999,3.0282,-999,34.3586,2,-999,-999,13.9,2,2386.9,2,2381.2,2,44.1,2,139.2,2,3.18,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,8,2001,6,23,3:02,174,-134.67,49.28,1249.7,-999,2.6447,-999,34.445,2,-999,-999,14.9,2,2397.5,2,2396.1,2,44.2,2,152.8,2,3.18,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,7,2001,6,23,3:02,174,-134.67,49.28,1499.6,-999,2.3874,-999,34.4986,2,-999,-999,22.9,2,2400.3,2,2406.2,2,44.5,2,161.5,2,3.16,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,6,2001,6,23,3:02,174,-134.67,49.28,1749.6,-999,2.1398,-999,34.5453,2,-999,-999,38.6,2,2400.9,2,2417.9,2,43.4,2,165.4,2,3.08,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,5,2001,6,23,3:02,174,-134.67,49.28,2001.7,-999,1.9667,-999,34.5817,2,-999,-999,53.8,2,2391.1,2,2423.9,2,42.4,2,168.3,2,3.01,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,4,2001,6,23,3:02,174,-134.67,49.28,2250.1,-999,1.8178,-999,34.6122,2,-999,-999,70.9,2,2382.5,2,2420.7,2,41.2,2,170.3,2,2.94,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,3,2001,6,23,3:02,174,-134.67,49.28,2498.4,-999,1.7356,-999,34.6285,2,-999,-999,84.3,2,2376.7,2,2419.5,2,40.6,2,171.3,2,2.87,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,2,2001,6,23,3:02,174,-134.67,49.28,2999.6,-999,1.6063,-999,34.6531,2,-999,-999,105.8,2,2362.4,2,2429.7,2,39.1,2,170.3,2,2.78,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,16,204,1,2001,6,23,3:02,174,-134.67,49.28,3497.9,-999,1.5734,-999,34.6648,2,-999,-999,120.0,2,2361.3,2,2437.9,2,38.5,2,171.2,2,2.71,2,2001-008-0204.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,22,2001,6,24,8:09,175,-130.67,48.97,2.6,-999,11.4963,-999,32.3756,2,-999,-999,284.5,2,1993.3,2,2179.9,2,6.1,2,11.8,2,0.84,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,21,2001,6,24,8:09,175,-130.67,48.97,10.4,-999,11.2939,-999,32.3785,2,-999,-999,286.5,2,1995.5,2,2183.0,2,6.1,2,11.9,2,0.86,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,20,2001,6,24,8:09,175,-130.67,48.97,23.1,-999,10.8872,-999,32.3903,2,-999,-999,291.4,2,2005.6,2,2183.0,2,6.1,2,11.7,2,0.86,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,19,2001,6,24,8:09,175,-130.67,48.97,49.6,-999,8.7617,-999,32.4492,2,-999,-999,304.5,2,2018.4,2,2179.9,2,7.2,2,12.4,2,0.94,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,18,2001,6,24,8:09,175,-130.67,48.97,75,-999,7.552,-999,32.4867,2,-999,-999,299.1,2,2033.4,2,2187.4,2,9.4,2,14.1,2,1.09,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,17,2001,6,24,8:09,175,-130.67,48.97,99.9,-999,6.865,-999,32.599,2,-999,-999,286.3,2,2049.6,2,2185.1,2,13.1,2,18.1,2,1.26,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,16,2001,6,24,8:09,175,-130.67,48.97,149.8,-999,6.3755,-999,33.2255,2,-999,-999,229.5,2,2123.8,2,2227.6,2,20.3,2,30.4,2,1.64,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,15,2001,6,24,8:09,175,-130.67,48.97,200.8,-999,6.558,-999,33.9167,2,-999,-999,142.4,2,2208.7,2,2268.0,2,29.2,2,49.9,2,2.10,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,14,2001,6,24,8:09,175,-130.67,48.97,301,-999,5.421,-999,33.9429,2,-999,-999,100.1,2,2263.9,2,2287.3,2,35.5,2,66.7,2,2.53,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,13,2001,6,24,8:09,175,-130.67,48.97,402.3,-999,4.7586,-999,33.9778,2,-999,-999,70.2,2,2295.1,2,2295.5,2,38.9,2,79.0,2,2.79,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,12,2001,6,24,8:09,175,-130.67,48.97,600.6,-999,4.0447,-999,34.1227,2,-999,-999,28.1,2,2325.7,2,2332.7,2,42.7,2,102.9,2,3.07,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,11,2001,6,24,8:09,175,-130.67,48.97,795.1,-999,3.605,-999,34.2568,2,-999,-999,15.2,2,2365.1,2,2345.9,2,43.8,2,121.1,2,3.18,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,10,2001,6,24,8:09,175,-130.67,48.97,1000.5,-999,3.1627,-999,34.3741,2,-999,-999,13.6,2,2386.3,2,2378.4,2,44.4,2,136.9,2,3.20,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,9,2001,6,24,8:09,175,-130.67,48.97,1247,-999,2.71,-999,34.4474,2,-999,-999,16.8,2,2404.5,2,2389.3,2,44.3,2,152.0,2,3.18,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,7,2001,6,24,8:09,175,-130.67,48.97,1501.2,-999,2.4104,-999,34.5008,2,-999,-999,27.9,2,2404.2,2,2404.0,2,43.9,2,158.1,2,3.14,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,8,2001,6,24,8:09,175,-130.67,48.97,1501.1,-999,2.4108,-999,34.5007,2,-999,-999,25.8,2,2405.1,2,2404.4,2,43.9,2,157.6,2,3.13,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,6,2001,6,24,8:09,175,-130.67,48.97,1752.9,-999,2.1451,-999,34.5487,2,-999,-999,41.5,2,2398.1,2,2420.1,2,42.8,2,164.2,2,3.07,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,5,2001,6,24,8:09,175,-130.67,48.97,1998.1,-999,1.9484,-999,34.5861,2,-999,-999,58.7,2,2388.6,2,2429.4,2,41.8,2,168.0,2,2.99,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,4,2001,6,24,8:09,175,-130.67,48.97,2249.5,-999,1.8167,-999,34.6114,2,-999,-999,72.4,2,2381.4,2,2430.6,2,41.0,2,168.0,2,2.95,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,3,2001,6,24,8:09,175,-130.67,48.97,2496.8,-999,1.7257,-999,34.6293,2,-999,-999,84.8,2,2379.7,2,2433.6,2,40.3,2,171.1,2,2.87,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,2,2001,6,24,8:09,175,-130.67,48.97,2749.7,-999,1.6608,-999,34.6426,2,-999,-999,95.7,2,2372.5,2,2435.9,2,39.8,2,172.2,2,2.83,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010618,2001.08,12,209,1,2001,6,24,8:09,175,-130.67,48.97,3271.7,-999,1.6644,-999,34.6491,2,-999,-999,102.9,2,2369.8,2,2427.0,2,39.6,2,170.1,2,2.81,2,2001-008-0209.che,,,,,,,,,,,,,,
18DD20010823,2001.29,4,8,15,2001,8,23,6:49,235,-126.67,48.65,10.3,-999,15.1383,-999,32.0795,2,-999,-999,270.2,2,1928.0,2,2169.9,2,0.0,2,5.5,2,0.36,2,2001-029-0008.che,,,,,,,,,,,,,,
